incident parkland (1),incident mass shooting (1),guns ar 15,incident parkland (2),government trump,culture national identity,meta opinions,gun control national identity,meta meta,gun control bans,incident video,gun control legal,guns ammunition,gun control second ammendment (1),guns assault weapons (1),meta meta,incident nyc,gun control background check,gun control second ammendment (2),gun control nra,guns assault weapons (2),guns sales,culture government,incident mass shooting (2),paper,aid,max_top,general
0.037500787,0.002691512,0,0,0.01030194,0,0.025041333,0,0.002351324,0,0.006923588,0.007330329,0,0.00228616,0.065784139,0,0.037099415,0.015862259,0.033675625,0.001199876,0.004076094,0.012913133,0,0,,,guns assault weapons (1),guns
0,0,0,0,0.014177501,0,0.035674779,0,0,0.026439967,0.015939729,0.030213663,0,0.01427007,0,0.01581858,0.012423265,0,0,0,0.001074145,0.181483132,0.001331841,0.102292152,npr,npr81,guns sales,guns
0,0,0,0,0,0,0,0,0,0,0.002511157,0.065838413,0,0,0,0,0,0,0,0,0,0.248364282,0,0.026538763,npr,npr83,guns sales,guns
0.007258086,0.000586001,0.120445435,0.03003424,0.001609555,0,0,0.009795353,0.010482654,0,0.037593291,0.002829271,0.050012218,0.02939166,0.056651684,0.005256998,0.018313188,0.010713159,0,0,0.037730721,0.090032847,0.00764277,0.01694095,,,guns ar 15,guns
0.00453408,0,0,0,0,0,0.027036452,0.001009852,0,0,0,0,0.004692747,0.001546428,0,0,0.094487991,0.006248406,0,0,0.115679513,0.003370763,0,0.001498694,npr,npr103,guns assault weapons (2),guns
0.064093394,0,0,0.01676513,0.023514422,0,0.025329608,0,0.001543927,0.011117786,0,0,0,2.69E-05,0.12002088,0,0,0,0,0,0.006136764,0.002634517,0.013077355,0,npr,npr104,guns assault weapons (1),guns
0.046542153,0,0.01080511,0.003015938,0.010426674,0,0.000684372,0.054174468,0.016337049,0,0,0,0.05701243,0.073737426,0.106024797,0,0.010400852,0,0.101876121,0,0.056781121,0,0.045428383,0.04937297,npr,npr114,guns assault weapons (1),guns
0,0,0.003767268,0,0,0,0.020192315,0.038485846,0.028559494,0,0.021388232,0,0.149858026,0,0.050057853,0,0.03800706,0,0.082246856,0,0.056060706,0,0,0.008296226,npr,npr115,guns ammunition,guns
0.274142316,0,0,0,0.030097635,0,0,0,0,0,0.004242797,0,0.042853385,0.01559906,0,0,0.002134351,0,0,0,0,0,0,0.003074912,npr,npr118,guns ammunition,guns
0.020926392,0,0,0.012407621,0.016745746,0.094774128,0.026060931,0.043436042,0,0.035970433,0,0.005231593,0.050077647,0.093127066,0.110772776,0,0.003919263,0.099060223,0.011610674,0.023155313,0.016756286,0.0163126,0.002721383,0.005218101,npr,npr120,guns assault weapons (1),guns
0.065079354,0,0.004421187,0,0,0,0,0.060228727,0,0,0,0.007475132,0.154994415,0.084926356,0.041090888,0.015056835,0.038892793,0,0.009253053,0.042447051,0.023119389,0.026056573,0.009515191,0,npr,npr121,guns ammunition,guns
0.005538597,0,0.133003656,0,0,0,0.05369963,0.110443684,0,0.002130076,0.013342179,0,0.04666142,0.018530959,0.085090416,0.017297454,0.02063514,0,0,0,0.028642555,0,0,0,npr,npr126,guns ar 15,guns
0.000158022,0.065191659,0.103144727,0,0.001475652,0,0,0.001707161,0,0.027276034,0,0,0.031179663,0,0.028371779,0,0.012788591,0,0,0,0.10819164,0,0,0.015953707,npr,npr127,guns assault weapons (2),guns
0,0.070630822,0.209323337,0,5.37E-05,0,0.021993486,0,0,0.009665028,0,0,0,0,0.036662475,0,0.010824675,0,0,0,0,0.004387354,0,0.022970558,npr,npr129,guns ar 15,guns
0,0,0.039770671,0.002185894,0.007915687,0,0.002959411,0,0,0,0.027740663,0.048364823,0.002574229,0,0.143408786,0,0,0,0,0,0,0,0.00954484,0.099629785,npr,npr130,guns assault weapons (1),guns
0.015214565,0.060755967,0.050479835,0,0.057228661,0,0.034502387,0.003859572,0.011750252,0,0.01478416,0.047891382,0.000620878,0,0.099217471,0.014052938,0,0,0.001469006,0.000646997,0.017653584,0,0.032391806,0.046620142,npr,npr131,guns assault weapons (1),guns
0.051207696,0,0.037382333,0.003824449,0,0,0.023244513,0.041142052,0.04502591,0.011553441,0.026536269,0,0,0.030875647,0.155132932,0,0.00987936,0.019216986,0,0,0.028336047,0,0.014557798,0.013952856,npr,npr132,guns assault weapons (1),guns
0,0.081659212,0,0,0.023312574,0,0.047956997,0.001456541,0,0.031648317,0.049877275,0,0.000186792,0.000378694,0,0,0,0,0,0.004208276,0.120380561,0.001394008,0,0.022087182,,,guns assault weapons (2),guns
0,0,0,0,0.034807657,0.00315696,0.070251579,0,0,0.049512714,0.036558724,0,0.004580203,0.005892066,0.009636857,0.000168489,0.035969681,0.015209838,0,0.014358995,0.100752089,0.00504387,0.042664889,0.006660692,npr,npr134,guns assault weapons (2),guns
0.039203861,0.096191426,0,0.090563725,0.005686146,0.012064377,0.005094921,0.005430512,0,0.014067091,0.008817026,0.038609579,0.022886033,0,0.16108088,0.006683251,0.00238812,0.003849935,0.004439538,0,0.018810574,0,0,0.022263351,npr,npr139,guns assault weapons (1),guns
0.004116371,0.129555912,0,0.001345578,0.0144139,0,0,0,0.007737609,0,0,0.127541753,0.019625587,0,0.142648148,0,0,0,0.017636406,0,0,0,0.002013865,0.026505503,npr,npr142,guns assault weapons (1),guns
0,0,0.013041086,0,0,0,0.024282205,0.031385983,0,0.002356618,0,0.039604327,0.022559068,0,0.041736567,0,0.00157556,0.002729179,0.087283374,0,0.01582505,0.21996737,0,0.033158202,,,guns sales,guns
0.007939851,0.000669927,0.062612909,0,0.000383894,0,0.006530915,0.011282384,0.020974506,0,0,0.017397755,0.101551254,0.005553788,0.018308351,0.006250646,0.007105904,0.045644939,0.003083485,0.037807214,0.122412813,0.036379679,0,0,npr,npr153,guns assault weapons (2),guns
0.001983997,0,0.016127943,0.00736645,0.015449073,0,0.060973391,0,0,0.003470278,0.033761001,0.000584158,0,0.025902545,0.101288718,0.01246298,0.031357059,0,0,0,0.152773379,0.007920638,0,0.021695429,npr,npr156,guns assault weapons (2),guns
0.029967184,0.062513313,0.02917878,0,0,0.003427253,0,0,0.060044785,0,0,0.063587257,0,0,0.116902677,0.040227945,0,0.024139229,0,0.001012267,0.029986241,0,0,0.09397769,,,guns assault weapons (1),guns
0.075247285,0,0,0.003346871,0,0,0.013472793,0.082266283,0.02914392,0.052192412,0,0.007454589,0.101472722,0.000759454,0.072158503,0.014078188,0.043551356,0.044349703,0.006770582,0,0.031954403,0,0.008135622,0,npr,npr170,guns ammunition,guns
0.021614639,0,0,0,0.00932728,0.006317811,0.066742946,0.078508486,0.0278202,0,0.054480922,0,0.114464183,0.02329087,0,0,0,0.08053128,0.018618703,0.010227661,0.006297453,0.009485594,0.023337822,0.050375902,npr,npr171,guns ammunition,guns
0.020454583,0,0.167496618,0.020784935,0.000843601,0.004347832,0.02337526,0.002416793,0.009113856,0,0,0.005787006,0.020117163,0.038229827,0.061214355,0,0,0.045507667,0,0.016973322,0,0.000209243,0.006406072,0.021629499,npr,npr179,guns ar 15,guns
0,0.078597355,0.133810976,0,0,0.00022201,0.006817201,0,0.058513493,0.017756478,0,0,0.029024233,0,0.05850157,0,0.020718415,0.058677929,0.002061074,0.006801273,0.002896884,0.008360733,0.007253111,0,msnbc,msnbc0,guns ar 15,guns
0,0,0.110371783,0.019126315,0.001809599,0,0.027024174,0.08338661,0,0.013765148,0.04564528,0.017690969,0,0,0,0,0.034428884,0,0,0,0.046834683,0,0.025055018,0.013405105,msnbc,msnbc1,guns ar 15,guns
0,0,0,0.002820534,0.012740196,0,0.026084997,0.001621084,0,0.01607189,0.014587741,0.045195948,0,0,0.182154506,0.110569129,0.062460068,0,0.001484629,0,0.019205763,0,0,0,msnbc,msnbc9,guns assault weapons (1),guns
0,0.094602308,0,0.006619095,0,0,0,0,0,0,0,0.060663564,0.005944742,0,0.144783671,0,0,0,0.000553181,0,0.008324654,0,0.002156286,0.093712722,msnbc,msnbc11,guns assault weapons (1),guns
0.016381259,0,0.09369955,0,0.018144386,0.002031303,0.063244161,0.029149023,0.001912956,0,0.014642993,0.011935376,0.004268837,0,0.04648072,0,0,0,0.011729001,0.019636384,0.142369873,0.015290281,0.012421951,0.002907808,msnbc,msnbc19,guns assault weapons (2),guns
0,0.026433402,0.06370903,0.007712063,0,0,0.012391187,0.014686457,0.040927307,0,0.000853921,0.001760077,0.055591947,0.002964293,0.105931259,0,0.016983094,0.001151409,0.006932969,0.00637463,0.083502221,0.009415225,0.011498737,0.001762127,msnbc,msnbc21,guns assault weapons (1),guns
0,0.034750005,0.03117322,0,0,0,0.023654676,0,0.002214092,0,0.01936019,0.023816113,0.001171664,0,0.179787991,0.003088469,0.059514306,0.00828392,0.000797424,0.000758071,0.054948216,0,0,0.092380043,msnbc,msnbc25,guns assault weapons (1),guns
0.030194632,0.045613977,0,0,0,0,0.041163553,0.033494366,0,0,0.050796125,0.00038031,0.087433592,0.009778009,0.067338213,0,0.003911721,0,0,0.077836357,0.001518775,0.011024219,0,0.000279443,msnbc,msnbc36,guns ammunition,guns
0,0.027925116,0,0,0,0.015977471,0.083087767,0.080367182,0,0,0.007227979,0.007934033,0.181403453,0.004861826,0.013667084,0.004289184,0.009653538,0.006305489,0,0,0.012942355,0,0,0.016088178,,,guns ammunition,guns
0.019633459,0,0.006672739,0,0.008646097,0,0.104925494,0,0,0.02626248,0.008895397,0,0.15768528,0,0.037346684,0.007625657,0,0,0,0.048734538,0.004184524,0,0.00682892,0.074114709,msnbc,msnbc39,guns ammunition,guns
0.213498805,0,0,0,0.009756668,0,0.003923317,0.015023495,0,0.043445977,0,0,0.006086962,0.045576949,0.08727845,0.076457941,0.022936432,0.000304132,0,0,0.00547561,0,0,0.052068111,msnbc,msnbc42,guns assault weapons (1),guns
0.009599019,0,0.089725431,0.013779454,0.005110005,0.021598051,0.049812663,0.024940411,0.071359833,0,0.014604238,0,0.030867372,0.014580402,0.074836216,0.017928772,0,0.013787352,0.012363675,0,0.019215407,0,0,0.008407852,msnbc,msnbc44,guns ar 15,guns
0.014019382,0.005332116,0.112448414,0.021238126,0,0,0.041208062,0.042492601,0,0,0.064239393,0.007664847,0.005492579,0.000477902,0,0,0,0.002179306,0.007896251,0.01261423,0.053673044,0.018749313,0.023387499,0.018422199,msnbc,msnbc45,guns ar 15,guns
0.030785066,0,0.096735994,0,0,0,0,0.04748563,0,0,0.054046892,0,0,0,0.116728113,0,0,0,0,0,0.044328389,0.010020771,0,0.068982433,msnbc,msnbc49,guns assault weapons (1),guns
0.042235738,0,0.026077377,0,0.028584505,0,0.026173805,0.002110188,0,0,0.000549927,0.061014734,0.012015939,0.00149707,0.161518708,0.001935448,0.006351954,0,0.040614324,0.002169135,0,0,0,0.080516838,msnbc,msnbc50,guns assault weapons (1),guns
0.013621197,0,0.106984137,0,0.012257005,0,0.069442201,0.008682282,0,0,0.085389571,0.012075765,0.100581198,0,0.0370235,0,0.019419235,0,0.008856814,0.008825905,0.035280919,0.007395141,0,0,msnbc,msnbc51,guns ar 15,guns
0.027243751,0.043359324,0,0.001022903,0,0,0.003458828,0.000610433,0,0.023180626,0.003363278,0,0.003800503,0.011550789,0.066509628,0.000806129,0,0,0.024754951,0,0.122144938,0,0,0.077455019,msnbc,msnbc53,guns assault weapons (2),guns
0.015191575,0.068165685,0,0.008198652,0,0,0.001767224,0,0,0,0,0.047761924,0.019209937,0.004341494,0.118246001,0,0.002964642,0.007519638,0.034424672,0.002501716,0.006887781,0.007137949,0.018272042,0.02025566,msnbc,msnbc60,guns assault weapons (1),guns
0.03186815,0.010095197,0.02317665,0.011289864,0.00903475,0,0.063394996,0.002065247,0.005046972,0,0,0.036485449,0,0,0.149161831,0,0.060943006,0.009645201,0.000238786,0,0.010240844,0,0,0.092930113,msnbc,msnbc63,guns assault weapons (1),guns
0,0,0.013303008,0,0.008166274,0,0.029273522,0,0,0.021799316,0.009157146,0.005593356,0.027988599,0,0.121614819,0.015004318,0.037139589,0,0.008938616,0,0.132089652,0.053034827,0.017132469,0.041048523,msnbc,msnbc64,guns assault weapons (2),guns
0,0,0.139210197,0,0.000379785,0,0,0,0.0043079,0,0.015636695,0,0.002944167,0,0,0.016211406,0.021939008,0,0.015883888,0.021312773,0.048039202,0.028398745,0.006328348,0.027997174,msnbc,msnbc65,guns ar 15,guns
0.025309301,0.006105365,0.151217129,0.062704961,0.002265027,0.036691449,0.042042663,0.016550726,0,0,0.016748709,0,0,0,0.107124441,0,0,0,0.00844879,0,0.006262016,0,0.030711492,0.007605725,msnbc,msnbc66,guns ar 15,guns
0,0,0.121918799,0,0.022507694,0,0.026609411,0.000399111,0.009648475,0.011823017,0.00867595,0.074353156,0.002953457,0.020226954,0,0,0.095154768,0,0.009680557,0.016258482,0.033268624,0.07399448,0,0.011202208,msnbc,msnbc69,guns ar 15,guns
0,0,0.089528062,0.003106191,0.010617377,0,0.04876065,0.063465877,0.013519823,0,0.006621661,0,0.001976458,0,0.073249124,0,0.076207439,0.002777907,0.003596325,0,0.064265035,0.082393143,0,0,,,guns ar 15,guns
0.04245722,0,0.037336353,0.065626222,0.000148843,0.004453079,0.077681278,0.104000911,0.010458987,0.021991294,0.024751942,0,0.01622878,0.051930727,0.104522943,0.029358468,0,0.086306588,0.020355815,0.006367462,0.019176283,0,0,0,msnbc,msnbc79,guns assault weapons (1),guns
0,0,0,0,0,0,0.077374975,0.083502834,0,0,0.007470552,0,0.092151105,0,0.009092131,0.019950817,0.03120344,0.002448246,0,0,0.022482779,0.167187616,0,0,msnbc,msnbc80,guns sales,guns
0,0,0.011468012,0.049088863,0,0.003525641,0,0.057230588,0.04526372,0,0.006012297,0.015189844,0.024955465,0.02565099,0.030688157,0.000465696,0,0,0,0,0.052967411,0.065181444,0.017579256,0.007992233,msnbc,msnbc81,guns sales,guns
0.041396252,0.018334885,0.001103366,0.00151196,0,0,0.022523535,0.095830781,0.04935823,0.008175575,0.01083704,0.026682039,0.181316128,0,0,0.013449637,0.005434843,0.016532646,0.005552381,0,0,0,0.049902348,0.012253606,msnbc,msnbc90,guns ammunition,guns
0.04153857,0,0,0,0,0,0,0.026987386,0.014392561,0,0.089811349,0,0.159837457,0,0,0.020013625,0.077514096,0.020548544,0,0,0,0,0,0.096913688,msnbc,msnbc92,guns ammunition,guns
0.047671114,0.008411491,0,0,0,0,0.012242398,0,0,0,0.080271601,0.006516856,0.118019869,0.007628452,0.007917258,0.023025956,0.003169443,0,0,0.062908545,0.007466415,0.009508792,0,0,msnbc,msnbc96,guns ammunition,guns
0,0,0.142188413,0.029959106,0,0,0.034227742,0,0.006669915,0,0.012827508,0,0.047485921,0,0.028770377,0,0,0,0,0.021391611,0.038023982,0,0,0,msnbc,msnbc100,guns ar 15,guns
0,0,0.131002232,0,0.020659235,0,0.015802784,0,0,0,0.110339139,0.055572223,0,0,0.06931075,0.030076188,0,0,0,0,0,0,0,0.087503713,msnbc,msnbc101,guns ar 15,guns
0.009500411,0,0.156412814,0.001418787,0,0,0,0,0.051240771,0,0.048401936,0,0.013475774,0,0,0.022714427,0.013498019,0,0.038232185,0.007516153,0.064378901,0,0.05796662,0.011650705,msnbc,msnbc105,guns ar 15,guns
0.019068646,0,0.20503522,0.035670306,0,0,0.008126492,0.02134375,0.059925874,0.002389953,0.100847192,0,0.002880543,0.015636672,0.003100304,0.028707418,0,0.032308837,0,0.000547119,0,0.010666218,0,0.021428486,msnbc,msnbc106,guns ar 15,guns
0,0,0.185256955,0.004343975,0.01569307,0,0.043162621,0.022551229,0.040166701,0,0.048374942,0.03243606,0,0.011181947,0.001684438,0.046551286,0.002941149,0,0,0,0.066749549,0,0.017224841,0,,,guns ar 15,guns
0,0,0,0,0,0,0,0,0.068769521,0,0.128309061,0,0,0,0.00582192,0.047120826,0.032463314,0,0,0.11174706,0.059792286,0.221264908,0.009474444,0,msnbc,msnbc114,guns sales,guns
0.010598063,0,0,0.003195353,0,0,0.040966472,0.015757935,0,0.024611128,0.130057317,0.038819759,0,0,0.142561298,0.016060132,0,0,0,0,0,0,0.05185978,0.006820201,msnbc,msnbc120,guns assault weapons (1),guns
0.040235023,0,0.021292329,0,0,0.001959577,0.005074673,0.093293628,0.023018432,0,0.06954192,0.004946074,0.103671312,0,0.011649492,0.007381122,0.072077243,0,0.02807017,0,0,0,0.013227232,0,msnbc,msnbc140,guns ammunition,guns
0.064840852,0.021504888,0.133461844,0,0.007032399,0.001315705,0.053495813,0.059671006,0.016548304,0,0.038421124,0.0212343,0,0.02209679,0.026360961,0.032873539,0,0,0.012277032,0.005632461,0.06665773,0.000649101,0.011484354,0,msnbc,msnbc142,guns ar 15,guns
0,0,0.135902703,0,0,0,0.005704573,0.083003423,0.003303611,0,0.087153628,0,0.015498295,0.085121435,0.003111024,0.001863503,0,0,0,0,0.007387146,0.016515659,0,0.000660469,msnbc,msnbc147,guns ar 15,guns
0,0.003884805,0.131167812,0,0,0,0.005255282,0.017324829,0.014033849,0.117080396,0.130951829,0.001290285,0,0,0,0.001125385,0,0.00414766,0,0,0.022362486,0,0,0,msnbc,msnbc148,guns ar 15,guns
0.062126219,0.010376345,0.126622074,0,0,0,0,0.048823121,0.047661947,0,0.114470181,0,0.000941476,0,0.002229489,0.006842814,0.062540661,0,0,0,0.001689355,0,0,0,msnbc,msnbc149,guns ar 15,guns
0.004391704,0,0,0.01029233,0,0,0.001657117,0,0,0,0,0.003290808,0,0.038032242,0.034008147,0,0.043966266,0,0,0.005189907,0.253329877,0.010054695,0,0.042652541,msnbc,msnbc155,guns assault weapons (2),guns
0,0,0.165838026,0,0.014905948,0.00932293,0,0.064330978,0.043724408,0.022493895,0,0.001666315,0.044262487,0.131973327,0,8.83E-05,0,0,0,0,0,0.015865797,0,0,msnbc,msnbc165,guns ar 15,guns
0.005928486,0,0,0.088336386,0.005022902,0,0.026795414,0.086320294,4.49E-05,0.085494557,0.016113594,0,0,0.00158169,0.100770531,0.022288544,0.019655712,0.004119732,0.023150837,0,0,0,0,0.011548496,msnbc,msnbc171,guns assault weapons (1),guns
0.025683118,0.030935769,0,0,0.001459248,0.001110388,0,0.003529174,0.01252784,0,0.147114768,0.004074665,0.147703735,0.051856118,0.012614926,0.067106509,0,0,0.060925218,0,0.031941805,0,0,0.003962685,msnbc,msnbc180,guns ammunition,guns
0.055248946,0.053543299,0.007046014,0,0.011247141,0,0.009905567,0.001769117,0.008475623,0,0.001704872,0.005635508,0.251282301,0.015499466,0.031254142,0.007520253,0,0,0.013900895,0,0.023406598,0,0.002859237,0,blaze,blaze1,guns ammunition,guns
0.03502741,0,0,0.002797617,0,0,0.039288328,0.02189913,0,0,0.087851469,0.010534735,0.227064169,0.033259849,0.012127499,0.021517783,0,0.009799905,0,0,0.001535612,0.025902619,0.004604928,0,blaze,blaze3,guns ammunition,guns
0,0,0,0,0,0,0,0.107862446,0,0.085076663,0.112895999,0.000301304,0.164598444,0.011645674,0,0.032239218,0,0,0,0,0,0.002564719,0.006820388,0.034227168,blaze,blaze4,guns ammunition,guns
0,0,0.170429678,0,0,0,0.015816601,0.067210682,0,0.001909361,0.074569287,0,0,0,0,0.012788933,0.027339104,0.002980758,0,0,0.067607103,0.045718644,0.011754838,0,blaze,blaze8,guns ar 15,guns
0,0,0.170026065,0.005252295,0,0.001832003,0.025413847,0.009458726,0,0.000445448,0.031962026,0,0,0,0.011838605,0,0.025484141,0,0,0,0.079808156,0,0.000556661,0,blaze,blaze9,guns ar 15,guns
0.001835945,0.008968524,0.146522696,0.002665881,0,0,0.002661112,0.062125738,0.079472214,0.004223578,0.019130354,0,0.015666579,0.082411892,0.015365066,0.026956141,0,0.008345095,0,0,0.051631579,0.019188068,0,0,blaze,blaze10,guns ar 15,guns
0.005260711,0,0.220534001,0.00379148,0,0.0002723,0.025898959,0.017861613,0,0,0.068549422,0.010334334,0.013246882,0,0,0,0.027049928,0,0,0,0.010173563,0.015584345,0,0.03328214,blaze,blaze11,guns ar 15,guns
0.033850484,0,0,0.000219549,0.00389978,0,0.018478488,0.008917612,0.001115526,0,0.106446701,0.015706824,0,0,0.13060785,0.061994451,0,0,0,0,0.035594355,0,0,0.084312599,blaze,blaze15,guns assault weapons (1),guns
0.054302814,0.042063216,0.083711683,0.050025483,0.001619977,0.001951553,0.014406446,0,0,0,0.013108656,0,0.002690002,0,0.084058105,0,0.013221305,0,0.023540809,0,0,0,0.01047254,0,blaze,blaze18,guns assault weapons (1),guns
0.020614921,0.024340315,0.096477853,0.013542051,0.002355293,0.010991318,0,0.073432275,0.082822985,0.003518505,0,0,0.011044248,0,0.014423674,0,0.009805891,0.024927948,0.006650776,0,0.129018905,0,0.002925957,0.009459228,blaze,blaze19,guns assault weapons (2),guns
0.196679047,0.005963301,0,0,0,0.000943408,0,0,0,0,0.03529331,0,0.043712738,0,0,0,0,0,0,0.008446374,0.005884569,0,0,0.025047196,blaze,blaze38,guns ammunition,guns
0.003457782,0,0.178855456,0.009426346,0,0,0.025622087,0.038069766,0,0,0.039907915,0.031139526,0,0,0.015500691,0.111044055,0.03913149,0.001990546,0,0,0.008769059,0.016374941,0.055798132,0.0042747,blaze,blaze41,guns ar 15,guns
0,0,0.050974532,0.00822155,0.000151864,0.003517068,0,0.062624823,0.079531646,0,0.002656641,0,0.006464607,0.021982073,0.028831416,0,0,0.012396371,0,0.036128477,0,0.158552319,0,0,blaze,blaze45,guns sales,guns
0.000859304,0,0.004015494,0.035841957,0.011314285,0.016516031,0.001855211,0.064322925,0.01972858,0,3.64E-05,0,0.014140041,0,0.091104768,0,0,0.019730312,0,0.030678832,0,0.240147514,0.019292129,0,blaze,blaze46,guns sales,guns
0,0,0.07919949,0.025064263,0.003221339,0,0.065472667,0,0.075647045,0.013302822,0.010159524,0,0.16535074,0.01351266,0,0.018929198,0.006058761,0.001923085,0,0.023317483,0,0.005380511,0,0.009235084,blaze,blaze47,guns ammunition,guns
0.098031472,0.032716827,0.035180478,0.01403391,0.003225278,0,0.003942353,0.083129494,0.005586892,0.055818672,0,0,0.152029565,0.00345563,0.012789616,0.014014521,0.005671986,0.00209734,0.001275802,0.001846288,0.015518347,0,0.053763417,0.01368284,blaze,blaze50,guns ammunition,guns
0.055520998,0,0.069039495,0,0.014508046,0,0,0.066876162,0.012639538,0.022040884,0,0,0.118013995,0.041897945,0.075397277,0,0,0.000562793,0.006146669,0,0.050630468,0,0.00041702,0,blaze,blaze56,guns ammunition,guns
0.158582804,0.009892293,0,0,0.019593962,0.003782854,0,0.054494627,0.007787724,0.008305966,0.019192629,0,0.10543291,0,0.016499915,0,0,0,0,0.001292212,0,0.108555736,0.001057371,0,blaze,blaze57,guns sales,guns
0,0,0.127038036,0,0,0,0.085770854,0.036268015,0.037831431,0.010874813,0.018101924,0.013189531,0.034382065,0,0,0,0,0,0.001462069,0,0.077711915,0,0,0,blaze,blaze59,guns ar 15,guns
0.03402421,0.007725553,0.192201235,0.01241792,0,0.002763723,0.026417128,0.060250908,0,0,0.009791235,0.002390472,0.007946785,0.104353501,0.031483854,0.043198846,0,0,0,0.000237468,0.043538053,0,0.034173342,0.022517409,blaze,blaze60,guns ar 15,guns
0.046319923,0.045946674,0.154653489,0,0.000489107,0,0,0.038596047,0.115924808,0,0,0.00104763,0.019419271,0,0,0,0.058926762,0,0.017729134,0.065419385,0,0,0.007680713,0.009546492,blaze,blaze67,guns ar 15,guns
0.008230434,0,0,0.027765802,0.013033204,0.078864191,0.092968981,0,0,0.04452271,0.002371753,0,0,0.007216584,0.113659836,0.032140882,0.018188729,0.090449134,0.005577499,0.010871488,0.004379627,0.001913442,0,0.035284062,blaze,blaze69,guns assault weapons (1),guns
